reviewerID,overall,lemmatized_text,label
A2KI91IR3RA7D0,5,mic consider primarily instrument mic case ve actually prefer basic design live vocal use buy know shure model unidyne iii mic got steal year ago remarkably work time got boost need onoff switch function ve own countless modern day sms sms dozen mic year manufacturer fairly deep baritone bass type voice not need close inch sm sm sound similar shure sm studio vocal mic windscreen inch away d use sm studio environment slightly fragile time expensive design sms require close mic range sound sms prefer sms sms vocal use sound crisper high sound full low end sm sound natural vocal sound muddy muffle sm pronounced proximity effect mic ve tend shove mic throat benefit dramatic proximity effect sm go use sm vocal d recommend buy shure aw windscreen genuine shure windscreen fit precisely lock securely sm sm pop like mad possible drawback sm vocal mic model available onoff switch day not find modern sm switch ve try mic forget switch position probably liability money sm good microphone past generation stage use recording purpose studio vocal d use sm not sound different sm builtin variable eq sm set way like sm predecessor good microphone certainly enduring durable wrong close windscreen,2
A2DKLC2FJTY9OI,5,good mike look solid mike start studio recommend well guitar mid range instrument recording bad vocal good mike price purpose,2
A1MI9FDCNB3CMR,5,seriously shure sm set standard instrument microphone judgedno kid work great guitar real acoustic guitar sound drum congas tablas instrument sm deliversi hear good vocal president give speech sm experience vocalist well average pipe use sm sm well suit lack vocal projection wannabesfor instrument sound reinforcement barnone good,2
A37AQI4AU3JWSR,5,good track tom petty vox heartbreaker album good rest sound great amp perc drop story build year parking lot barley dent housing work drummer use kit tell haha hope not read review shame new mic come wireless stuff ie presentor pg seie digital series etc flimsy piece garbage cool shure,2
A37U8NH2CD9EDX,5,s reason mic cabinet not great purpose dynamic mic use instrument vocal field recording sm frequency response suppose tailor vocal not mean not handle voice pretty mic far m concerned average amateur recording engineer home studio practitioner think ll find thing operate level refuse use interchangeably probably know look ill get add personal cabinet soon like want spend nice condenser fill dynamic mic not wrong,2
A319B090A2POEB,4,use mic snare drum guitar cabinet work mic durable studio available work fine long run sound living mic,2
A34IJACMU8C3IM,4,consider sm introduce world year shure smlc shure sm vocal microphone guess get batman status relegate robin s fair assessment consider develop time s acoustic foam lined cage pop screen mic identical electricallythe sm studio microphone design begin life recording studio dynamic microphone mic increase volume rock roll amplifier drum kit etc capacity use pop screen cousin sm sell vocal mic world day sm slimme fine vocal mic ll mice instrument excel atone long time important role official podium mic white house pair sms see white house podium press conference vip bundle kitshure sm vip dual microphone kityou buy exact type usethe sm extremely rugge mic build tough standard lot road abuse s thing make popular tour band sound company great sounding mic pricethere performer seriesshure beta microphonethat look similar sm beta different mic capsule transformer sound different sure try buybottom line shure sm tough road mic sound awesome overly price good value sound company home studio recordist tour musician,2
A217QN6PDMKS1A,5,use record guitar live vocal ve knock microphone decent plenty rugged not happy,2
A32E8LG6I4W2AI,4,mic heavy micend try multitrack studio,2
AXABTEYS7A4A8,5,buy teen son christmas love play bass sing different shure mic totally flat compare particular model nice clean sound plus pretty sturdy mic stand fit perfectly stay shure knock park,2
A67OJZLHBBUQ9,5,preferred mic practice gig tough micgreat needsi highly recommend,2
A1BN3DBBWLMT6V,5,industry standard live performance sm withstand test time good reason microphone perform onoff switch make easy not power gear practicingi turn mic,2
A3AOB0VF6H0IF4,4,bad mic price want real good studio quality mic cost buck comparison studio mic work recording studio need decide want get studio mic result look like having hd tv bd player play ordinary cd compliment mic product like studio quality mixer speaker home hobby user mic mic good price probably exceed expectationsarrived promise frustration free packing sure buy foam mic hood mic save unwanted dirt spitthe reason star little dent body transportation function look,2
A3DDZ2SENG07MS,4,review sm ve life continue durable get replace year old rust dent grill use d akg price line wirelesss reliable choice backup,2
A2KI91IR3RA7D0,4,rule microphone microphone perfect purpose rule experiment different mic different application find signature sound ve shure sm ancestor relative primarily broadcasting recording speak word content use singe vocalsthe sm thing vocal performance close mouth public address use people include actually sound well comfortable live performance set mic shure sm sm good vocal mic people probably good choice example resist put mic right lip singing probably want sm people soft weak voice want smthe sm highly directional noticeable manageable proximity effect mean bass increase close mic pick inch away reason singer think suppose shove microphone practically inside mouth ball type shure vocal mic require close not sound right hand sm sound good inch away user mouth work fine inch away sm certainly number professional pa vocal mic precious use colored sound prominent frequency response boost upper midrange plus sound source close pick clearly work ok conga drum like sm thing d want use mic sax guitar personally mic good mic technique basic nature voice people sound great live vocal mic work well shure sm windscreen people sm work well depend voice want mic deep voice sm second good choice sm well low frequency responseone certain advantage sm excellent gain feedback capability mic turn louder mic annoying pa squeal advantage sm available slight extra cost builtin onoff switch sms ball shape grill sturdy dent replacement screw right dollar ve see sm dent rusty dusty smoke spit piece miss slam hardwood stage weight boom stand add mass fall ve see stop work malfunction onoff switch get dirt itall proline shure mic quality pro line shure hold value buy decide not like pay ebay compare mic possible buy senneheiser evolution mic sound good worth look sm number onstage vocal mic foreseeable future people follow crowd instead actually try different mic pick work well particular voice thing durable stop make today d year,2
A18P5I03P4U8AI,5,legendary performance work perfectly extremely easy set good sound good price s bout need know,2
A1AFH79R6W1QOQ,5,great mic vocal frill tough nail great sound live music buy mic switch cheapie intend use singingvocal mic musician probably recommend hesitation ve time switch cheap mic come bundle year ago depend smoothness vocal carry song mic reproduce warm sound like perfectly stand foot away wail close bass response betweenthe smcn come mic ft cable cable tie carry pouch mic clip standard sm switch thing break not miss sms dollar extra,2
A18C03TA8N26L4,5,ve get shure sm microphoneas expect real workhorse microphone sound clear crispy robust high quality productalso ve buy amazon sell jr music computer world excellent supplier ship time expectedim happy customer,2
AQFOCVEBDCYU9,5,complaint quality great sound excellent voice sound wonderful crisp use time,2
A1XXS0OSY2JLHW,5,nice addition recording home studio recommend record ballad light classical music,2
A319B090A2POEB,4,mic work well people say mic lead singer hand meet not sound good try complaint mic,2
AW6A4PPENVZY3,4,buy microphone akg d sm like akg d little well vocal sound lot clear crisp akgthe sm sound muted compare d sound modification box output little sensitive dhowever like look sm extremely durable,2
A34IJACMU8C3IM,4,immortal word john cameron swayze hawk timex watch early day live television shure sm vocal mic fit perfectly categorybefore find career film television sound recordist mixer play rock band live sound mix mic truly fall love sm introduce shure brother company sm quickly rise industry standard rugged road mic actually sound good ear nearly indestructiblethe mic capsule cardiord heart shape design help reject sound k bump frequency help vocal cut stage noise construction rugged frequency response hz capsule sit internally foam shock mount help isolate handle noisewe joke sm need hammer not find grab tough ve see road not believe work sound greatthe cage style pop screen give sm distinctive look influence mic brand day introduce functionality internally line layer acoustic foam cage help vocal pop get dynamic mic element frame reference theshure smlc shure sm cardioid dynamic microphoneis exact mic capsule pop screenshure sell performer series mic theshure beta supercardioid dynamic microphonethat look identical sm use totally different mic capsule transformer different sound try buythe shure sm consider industry standard live performance mic today price good deal,2
